user_id,video_id,category,length_sec,watch_time_sec,liked,shared,commented,follow_creator,group,date,engagement,engaged
6635,1577,fashion,47,29,1,0,0,0,variant,2025-08-06 11:00:15.195387,1,1
1932,846,gaming,15,14,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
7309,1442,dance,37,26,1,0,0,0,control,2025-07-24 11:00:15.195387,1,1
3940,1509,food,39,27,1,0,0,0,variant,2025-07-21 11:00:15.195387,1,1
1127,684,comedy,32,25,1,0,0,0,variant,2025-07-16 11:00:15.195387,1,1
6022,1921,dance,22,17,1,0,0,0,control,2025-07-29 11:00:15.195387,1,1
6438,1696,comedy,10,3,1,0,0,0,variant,2025-08-04 11:00:15.195387,1,1
7040,160,food,27,21,0,0,0,0,variant,2025-07-24 11:00:15.195387,0,0
5374,1075,food,38,32,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
1204,1654,food,20,9,0,0,0,0,variant,2025-08-04 11:00:15.195387,0,0
4136,1304,fashion,27,18,0,0,0,0,control,2025-07-27 11:00:15.195387,0,0
8712,172,food,39,31,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
7905,981,fashion,10,5,1,0,0,0,control,2025-07-16 11:00:15.195387,1,1
2284,332,music,28,12,1,0,0,0,variant,2025-07-27 11:00:15.195387,1,1
4559,1620,comedy,19,15,1,0,0,0,variant,2025-07-26 11:00:15.195387,1,1
5348,1317,fashion,54,40,1,0,0,0,variant,2025-07-22 11:00:15.195387,1,1
7868,1876,sports,13,8,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
5945,66,music,50,30,0,0,0,0,control,2025-07-26 11:00:15.195387,0,0
8675,1294,fashion,12,11,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
2478,1937,music,37,27,1,0,0,0,control,2025-07-23 11:00:15.195387,1,1
3094,1368,comedy,30,19,1,0,0,0,variant,2025-07-18 11:00:15.195387,1,1
8535,271,comedy,21,14,0,0,0,0,control,2025-08-01 11:00:15.195387,0,0
7208,1085,sports,35,30,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
9655,689,music,15,5,0,0,0,0,control,2025-07-24 11:00:15.195387,0,0
9395,1890,comedy,30,23,1,0,0,0,control,2025-08-11 11:00:15.195387,1,1
9814,629,dance,8,4,1,0,0,0,control,2025-07-18 11:00:15.195387,1,1
6228,1160,gaming,12,7,1,0,1,0,variant,2025-08-03 11:00:15.195387,2,1
3536,1002,food,28,17,1,0,0,0,variant,2025-07-18 11:00:15.195387,1,1
7005,259,gaming,27,17,1,0,0,0,control,2025-07-26 11:00:15.195387,1,1
2914,1280,comedy,18,13,1,0,0,1,variant,2025-07-23 11:00:15.195387,1,1
9382,331,fashion,43,30,0,0,0,0,variant,2025-08-04 11:00:15.195387,0,0
2341,1947,sports,47,32,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
9796,1417,comedy,23,16,1,0,0,0,variant,2025-07-14 11:00:15.195387,1,1
5290,783,sports,6,3,0,0,0,0,variant,2025-07-31 11:00:15.195387,0,0
598,1568,music,8,7,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
8837,1278,dance,48,33,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
7146,267,music,56,36,0,0,0,0,control,2025-07-26 11:00:15.195387,0,0
2903,1923,fashion,59,38,1,0,0,0,control,2025-07-28 11:00:15.195387,1,1
6646,794,dance,53,40,1,0,0,0,variant,2025-08-08 11:00:15.195387,1,1
8956,1031,sports,15,7,0,0,0,0,control,2025-07-24 11:00:15.195387,0,0
7695,860,comedy,36,26,1,0,0,0,variant,2025-07-29 11:00:15.195387,1,1
4831,439,comedy,23,16,0,0,0,0,control,2025-07-23 11:00:15.195387,0,0
7547,551,comedy,29,21,0,0,0,0,variant,2025-08-05 11:00:15.195387,0,0
7369,4,comedy,54,36,1,1,1,0,control,2025-07-31 11:00:15.195387,3,1
9835,1566,music,56,39,0,0,1,0,variant,2025-08-09 11:00:15.195387,1,1
2161,678,music,54,38,1,0,0,0,control,2025-07-28 11:00:15.195387,1,1
5879,307,sports,59,37,0,1,0,0,variant,2025-08-03 11:00:15.195387,1,1
7664,462,dance,37,23,0,0,0,0,variant,2025-07-17 11:00:15.195387,0,0
3750,1572,dance,57,39,1,0,0,0,control,2025-07-18 11:00:15.195387,1,1
2923,1375,fashion,17,13,1,1,0,0,variant,2025-07-16 11:00:15.195387,2,1
6487,1523,dance,45,28,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
8113,1235,comedy,56,37,0,1,1,0,variant,2025-07-19 11:00:15.195387,2,1
8772,1137,music,7,5,0,0,0,0,control,2025-07-19 11:00:15.195387,0,0
3805,117,gaming,19,14,1,0,0,0,variant,2025-07-26 11:00:15.195387,1,1
4879,1340,gaming,34,20,0,0,0,0,variant,2025-07-14 11:00:15.195387,0,0
2369,563,comedy,40,25,1,0,0,0,control,2025-07-17 11:00:15.195387,1,1
8094,972,fashion,15,9,0,1,0,0,control,2025-08-04 11:00:15.195387,1,1
3933,1457,gaming,8,8,1,0,0,0,control,2025-07-28 11:00:15.195387,1,1
5609,1039,dance,46,35,1,1,0,0,control,2025-07-23 11:00:15.195387,2,1
6636,201,dance,47,30,0,0,0,0,control,2025-08-02 11:00:15.195387,0,0
6396,1371,sports,32,28,1,0,0,0,control,2025-07-30 11:00:15.195387,1,1
6102,124,comedy,43,29,1,1,0,0,variant,2025-08-03 11:00:15.195387,2,1
9293,1876,sports,53,39,1,0,0,0,control,2025-08-01 11:00:15.195387,1,1
9863,156,dance,60,39,1,1,0,0,variant,2025-08-02 11:00:15.195387,2,1
5532,409,music,34,18,1,0,0,0,control,2025-07-14 11:00:15.195387,1,1
4971,1232,comedy,52,38,1,0,0,0,variant,2025-07-26 11:00:15.195387,1,1
6345,466,fashion,58,45,1,0,0,0,control,2025-08-08 11:00:15.195387,1,1
8409,754,food,6,4,1,0,0,0,control,2025-07-18 11:00:15.195387,1,1
376,1188,sports,52,30,1,0,0,0,variant,2025-08-03 11:00:15.195387,1,1
7888,772,sports,18,13,1,1,0,0,control,2025-08-01 11:00:15.195387,2,1
1610,1301,dance,59,41,1,0,0,0,variant,2025-07-16 11:00:15.195387,1,1
2940,1883,sports,59,37,0,0,0,0,control,2025-08-02 11:00:15.195387,0,0
4063,1729,fashion,23,16,1,0,1,0,control,2025-08-12 11:00:15.195387,2,1
1614,837,dance,35,19,0,0,0,0,variant,2025-07-14 11:00:15.195387,0,0
6579,1004,music,37,24,1,0,0,0,variant,2025-08-09 11:00:15.195387,1,1
7852,750,sports,14,5,0,0,0,0,control,2025-08-01 11:00:15.195387,0,0
3680,394,dance,8,4,0,0,0,0,control,2025-08-12 11:00:15.195387,0,0
7541,50,dance,44,33,1,1,0,0,control,2025-07-27 11:00:15.195387,2,1
9489,725,music,40,26,1,0,0,0,control,2025-07-28 11:00:15.195387,1,1
7075,1802,sports,33,25,1,0,0,1,variant,2025-07-22 11:00:15.195387,1,1
3997,1626,food,46,28,0,0,0,0,control,2025-07-27 11:00:15.195387,0,0
4787,144,fashion,58,41,0,0,0,0,control,2025-07-14 11:00:15.195387,0,0
5696,166,food,53,37,1,1,0,0,variant,2025-07-26 11:00:15.195387,2,1
9348,1091,music,17,11,0,1,1,0,control,2025-07-15 11:00:15.195387,2,1
6999,1044,music,20,13,0,0,0,0,variant,2025-07-17 11:00:15.195387,0,0
2367,623,music,50,29,1,0,0,0,control,2025-07-16 11:00:15.195387,1,1
6765,69,food,35,25,1,0,0,0,control,2025-08-07 11:00:15.195387,1,1
8977,454,sports,42,26,1,0,0,0,control,2025-08-12 11:00:15.195387,1,1
9274,25,gaming,37,23,1,0,0,0,variant,2025-07-21 11:00:15.195387,1,1
1615,1881,food,53,39,0,1,0,0,control,2025-08-03 11:00:15.195387,1,1
4556,310,dance,15,6,0,0,0,0,control,2025-08-07 11:00:15.195387,0,0
2417,12,dance,55,36,1,0,0,1,variant,2025-07-18 11:00:15.195387,1,1
7289,577,music,30,20,1,0,0,1,control,2025-07-16 11:00:15.195387,1,1
6863,694,music,8,4,0,0,0,0,variant,2025-07-27 11:00:15.195387,0,0
3654,234,gaming,38,24,0,0,0,0,variant,2025-08-07 11:00:15.195387,0,0
6640,835,comedy,42,29,0,0,0,0,variant,2025-08-07 11:00:15.195387,0,0
497,917,fashion,51,36,1,0,0,0,control,2025-07-26 11:00:15.195387,1,1
505,1157,dance,41,33,1,0,0,1,variant,2025-08-02 11:00:15.195387,1,1
7700,1722,fashion,12,11,1,0,0,0,variant,2025-08-10 11:00:15.195387,1,1
5734,591,comedy,47,37,1,0,0,0,control,2025-08-08 11:00:15.195387,1,1
8056,1668,music,54,37,1,1,0,0,variant,2025-07-21 11:00:15.195387,2,1
3217,1299,dance,43,29,1,0,0,0,variant,2025-07-14 11:00:15.195387,1,1
5689,849,dance,34,24,0,1,0,0,variant,2025-07-21 11:00:15.195387,1,1
9601,1847,music,24,18,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
4365,1853,comedy,20,12,0,1,0,0,control,2025-08-05 11:00:15.195387,1,1
6043,1736,comedy,19,10,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
1478,613,sports,8,1,0,0,0,0,variant,2025-08-03 11:00:15.195387,0,0
4961,152,sports,40,31,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
2398,1476,gaming,31,23,1,1,1,0,control,2025-07-15 11:00:15.195387,3,1
8302,216,fashion,40,32,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
8842,659,gaming,38,27,1,0,0,0,control,2025-08-02 11:00:15.195387,1,1
6195,1816,comedy,23,10,1,1,0,0,control,2025-07-19 11:00:15.195387,2,1
7571,310,music,44,33,0,1,0,0,control,2025-07-14 11:00:15.195387,1,1
7731,1257,comedy,50,36,1,0,0,0,variant,2025-07-23 11:00:15.195387,1,1
1500,1517,dance,52,37,0,0,0,0,variant,2025-08-06 11:00:15.195387,0,0
7236,149,sports,25,18,1,0,0,0,control,2025-07-22 11:00:15.195387,1,1
596,337,sports,46,27,0,0,0,0,variant,2025-07-28 11:00:15.195387,0,0
979,1480,fashion,57,42,1,1,0,0,control,2025-07-15 11:00:15.195387,2,1
731,1503,food,25,13,1,0,0,0,variant,2025-07-18 11:00:15.195387,1,1
57,507,fashion,59,43,1,0,0,0,variant,2025-07-26 11:00:15.195387,1,1
2244,1299,fashion,29,20,1,1,1,0,variant,2025-07-16 11:00:15.195387,3,1
5880,971,comedy,21,8,0,0,0,0,variant,2025-07-17 11:00:15.195387,0,0
1702,1205,dance,22,9,0,0,0,0,control,2025-08-03 11:00:15.195387,0,0
7230,1006,comedy,60,42,1,1,0,0,variant,2025-07-24 11:00:15.195387,2,1
1287,434,food,44,24,1,0,0,0,control,2025-08-07 11:00:15.195387,1,1
8304,1175,fashion,47,35,1,0,0,0,variant,2025-07-14 11:00:15.195387,1,1
9394,1829,fashion,31,16,0,0,0,1,control,2025-08-12 11:00:15.195387,0,0
948,1820,comedy,8,3,0,0,0,0,control,2025-07-19 11:00:15.195387,0,0
4122,1495,comedy,35,26,1,0,0,0,variant,2025-08-05 11:00:15.195387,1,1
6554,204,dance,23,13,1,0,0,0,control,2025-07-27 11:00:15.195387,1,1
758,1616,sports,21,12,1,0,0,0,control,2025-07-26 11:00:15.195387,1,1
5652,464,music,38,24,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
7274,974,food,39,27,1,0,0,0,variant,2025-08-11 11:00:15.195387,1,1
3536,327,gaming,55,42,1,0,0,0,control,2025-07-23 11:00:15.195387,1,1
2294,149,fashion,21,16,0,0,0,0,variant,2025-08-11 11:00:15.195387,0,0
1105,1301,dance,24,13,0,0,1,0,variant,2025-07-24 11:00:15.195387,1,1
8854,1961,sports,20,14,0,0,0,0,variant,2025-07-30 11:00:15.195387,0,0
909,35,comedy,9,3,1,0,0,0,control,2025-07-25 11:00:15.195387,1,1
6540,1902,music,38,33,1,0,0,0,variant,2025-07-20 11:00:15.195387,1,1
4618,1240,gaming,60,44,1,0,0,0,variant,2025-07-27 11:00:15.195387,1,1
7070,1,food,43,26,1,0,0,0,control,2025-07-15 11:00:15.195387,1,1
2312,1742,gaming,11,9,0,0,0,0,variant,2025-07-31 11:00:15.195387,0,0
790,468,dance,13,13,1,0,0,0,variant,2025-07-20 11:00:15.195387,1,1
172,604,comedy,18,16,1,1,0,0,control,2025-08-02 11:00:15.195387,2,1
7990,466,fashion,20,19,1,1,0,0,control,2025-08-06 11:00:15.195387,2,1
1886,451,comedy,48,37,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
8668,603,music,28,22,1,0,0,0,variant,2025-07-23 11:00:15.195387,1,1
1050,70,gaming,54,38,1,0,0,0,variant,2025-07-21 11:00:15.195387,1,1
4130,1668,dance,12,6,0,0,0,0,variant,2025-07-19 11:00:15.195387,0,0
1162,257,comedy,51,38,1,0,0,0,control,2025-07-16 11:00:15.195387,1,1
816,1941,gaming,30,22,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
3767,867,gaming,21,11,1,0,0,0,variant,2025-07-18 11:00:15.195387,1,1
8946,1021,sports,30,25,1,0,0,0,control,2025-07-14 11:00:15.195387,1,1
4662,92,music,48,31,0,0,0,0,variant,2025-08-09 11:00:15.195387,0,0
8654,594,comedy,47,35,1,0,0,0,variant,2025-07-23 11:00:15.195387,1,1
3240,372,sports,48,33,1,1,0,1,variant,2025-08-04 11:00:15.195387,2,1
8273,893,music,46,29,1,0,0,0,control,2025-07-18 11:00:15.195387,1,1
2805,1844,sports,7,7,1,0,0,0,control,2025-08-10 11:00:15.195387,1,1
8032,99,comedy,11,4,0,0,0,0,control,2025-08-04 11:00:15.195387,0,0
870,510,dance,9,4,0,0,0,0,variant,2025-07-17 11:00:15.195387,0,0
5527,1589,sports,24,17,1,0,0,0,variant,2025-08-05 11:00:15.195387,1,1
7742,1877,sports,42,25,1,0,0,0,control,2025-08-05 11:00:15.195387,1,1
4695,1616,gaming,44,33,0,0,0,0,variant,2025-07-23 11:00:15.195387,0,0
8999,1848,food,9,5,0,0,0,0,control,2025-08-11 11:00:15.195387,0,0
1935,986,comedy,29,25,1,0,0,1,variant,2025-08-07 11:00:15.195387,1,1
5173,1895,sports,13,13,1,0,0,0,control,2025-07-19 11:00:15.195387,1,1
704,1531,food,60,46,1,1,0,0,variant,2025-08-07 11:00:15.195387,2,1
2524,969,dance,49,34,1,0,0,0,control,2025-07-24 11:00:15.195387,1,1
2640,1367,sports,18,5,0,0,0,0,control,2025-07-28 11:00:15.195387,0,0
6160,962,music,15,15,1,0,1,0,control,2025-08-11 11:00:15.195387,2,1
3910,1987,dance,22,15,1,0,0,0,control,2025-07-30 11:00:15.195387,1,1
1165,246,dance,50,38,1,0,0,0,variant,2025-07-22 11:00:15.195387,1,1
620,801,sports,25,11,0,1,0,0,variant,2025-07-29 11:00:15.195387,1,1
7983,1496,sports,60,36,1,0,0,0,variant,2025-08-01 11:00:15.195387,1,1
3067,279,gaming,10,8,1,0,1,0,variant,2025-08-06 11:00:15.195387,2,1
4873,774,comedy,7,5,1,0,1,0,control,2025-08-03 11:00:15.195387,2,1
8639,853,gaming,14,9,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
2338,1534,music,25,14,0,0,0,0,control,2025-07-28 11:00:15.195387,0,0
8401,431,comedy,13,10,1,0,0,0,variant,2025-07-20 11:00:15.195387,1,1
5595,442,gaming,45,30,1,0,0,0,control,2025-07-22 11:00:15.195387,1,1
2461,1285,gaming,22,13,1,1,0,0,variant,2025-07-24 11:00:15.195387,2,1
6821,1869,sports,38,27,1,0,1,0,variant,2025-08-11 11:00:15.195387,2,1
5547,1768,gaming,54,34,1,1,0,1,variant,2025-07-19 11:00:15.195387,2,1
3443,1784,sports,18,13,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
2712,1279,dance,7,5,0,0,0,0,control,2025-07-29 11:00:15.195387,0,0
1292,1485,comedy,41,24,0,0,0,0,control,2025-08-04 11:00:15.195387,0,0
5375,1619,sports,32,24,0,0,0,0,control,2025-07-20 11:00:15.195387,0,0
9593,265,food,46,29,0,0,0,0,control,2025-07-25 11:00:15.195387,0,0
2656,515,food,18,11,0,0,0,0,control,2025-08-05 11:00:15.195387,0,0
6514,445,food,27,14,0,1,0,0,variant,2025-07-28 11:00:15.195387,1,1
7395,223,food,16,8,1,0,0,0,control,2025-07-21 11:00:15.195387,1,1
705,762,gaming,55,37,1,1,0,0,control,2025-08-09 11:00:15.195387,2,1
826,192,food,21,15,0,0,0,0,control,2025-07-18 11:00:15.195387,0,0
9197,558,sports,40,22,1,1,0,0,variant,2025-08-03 11:00:15.195387,2,1
377,1464,dance,43,26,1,0,1,0,control,2025-07-28 11:00:15.195387,2,1
973,807,music,49,32,1,0,0,0,variant,2025-07-26 11:00:15.195387,1,1
4214,269,music,39,24,1,0,0,0,variant,2025-08-08 11:00:15.195387,1,1
444,1065,dance,60,44,0,1,0,0,variant,2025-07-23 11:00:15.195387,1,1
7520,651,gaming,56,41,1,0,1,0,control,2025-07-18 11:00:15.195387,2,1
755,41,comedy,14,6,0,0,0,0,control,2025-08-04 11:00:15.195387,0,0
4736,1355,comedy,47,28,1,0,0,0,variant,2025-07-20 11:00:15.195387,1,1
5397,1199,sports,18,14,0,0,0,0,variant,2025-07-15 11:00:15.195387,0,0
3466,433,fashion,29,26,1,0,0,0,variant,2025-07-25 11:00:15.195387,1,1
2712,1473,music,23,20,1,0,0,0,control,2025-07-17 11:00:15.195387,1,1
2408,803,dance,25,17,1,0,0,0,control,2025-07-27 11:00:15.195387,1,1
8815,931,fashion,45,30,1,0,0,0,control,2025-07-21 11:00:15.195387,1,1
5589,323,gaming,34,25,0,0,0,0,variant,2025-07-23 11:00:15.195387,0,0
6105,900,dance,43,29,0,1,0,0,control,2025-08-12 11:00:15.195387,1,1
5748,1304,music,16,10,1,0,0,0,control,2025-07-26 11:00:15.195387,1,1
1724,1118,dance,44,34,1,1,0,0,control,2025-07-31 11:00:15.195387,2,1
7225,864,dance,14,5,0,0,0,0,control,2025-07-27 11:00:15.195387,0,0
1920,881,dance,17,9,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
919,340,sports,60,45,0,1,0,0,control,2025-08-03 11:00:15.195387,1,1
4216,420,gaming,7,4,0,0,0,0,variant,2025-07-17 11:00:15.195387,0,0
582,1229,comedy,39,25,1,0,0,0,control,2025-07-24 11:00:15.195387,1,1
3882,568,fashion,46,26,1,1,0,0,control,2025-08-09 11:00:15.195387,2,1
9879,743,fashion,38,26,0,0,0,0,control,2025-08-02 11:00:15.195387,0,0
3910,260,gaming,5,5,1,1,0,0,control,2025-07-23 11:00:15.195387,2,1
2000,732,music,7,1,0,1,0,0,variant,2025-07-14 11:00:15.195387,1,1
401,680,fashion,50,36,1,0,0,0,control,2025-07-18 11:00:15.195387,1,1
3649,683,comedy,30,25,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
5446,1011,food,34,26,0,0,0,0,variant,2025-08-02 11:00:15.195387,0,0
2629,1850,sports,50,34,1,1,0,0,control,2025-07-31 11:00:15.195387,2,1
1657,1854,comedy,8,7,1,0,0,0,control,2025-08-03 11:00:15.195387,1,1
621,1415,comedy,56,40,1,0,0,0,variant,2025-08-11 11:00:15.195387,1,1
247,1673,comedy,41,25,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
5213,1302,dance,12,12,1,1,0,0,control,2025-07-17 11:00:15.195387,2,1
3340,1796,music,51,40,1,1,0,0,control,2025-07-19 11:00:15.195387,2,1
6759,896,food,50,35,0,1,0,0,control,2025-08-02 11:00:15.195387,1,1
7087,932,sports,43,30,0,0,0,0,control,2025-08-01 11:00:15.195387,0,0
3011,481,food,58,43,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
4720,1990,music,41,31,1,0,0,0,control,2025-07-22 11:00:15.195387,1,1
2369,1475,dance,35,25,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
1840,291,sports,34,18,0,0,0,0,variant,2025-08-09 11:00:15.195387,0,0
2904,801,fashion,30,15,0,0,0,0,control,2025-08-02 11:00:15.195387,0,0
6206,647,food,20,14,0,0,0,0,variant,2025-08-12 11:00:15.195387,0,0
4396,105,dance,26,18,1,0,0,0,variant,2025-08-11 11:00:15.195387,1,1
5768,1763,sports,36,25,0,0,0,0,variant,2025-08-12 11:00:15.195387,0,0
3692,1975,sports,50,36,1,0,0,1,control,2025-08-04 11:00:15.195387,1,1
7471,1401,gaming,47,30,0,0,0,0,control,2025-07-21 11:00:15.195387,0,0
3842,1967,dance,17,10,1,0,0,0,variant,2025-07-14 11:00:15.195387,1,1
4349,190,music,29,24,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
6622,1219,fashion,60,40,1,0,0,0,control,2025-07-21 11:00:15.195387,1,1
1393,1600,fashion,60,37,1,0,0,0,control,2025-08-05 11:00:15.195387,1,1
6061,377,food,58,37,0,0,0,0,variant,2025-07-25 11:00:15.195387,0,0
4256,683,dance,18,15,0,0,0,0,variant,2025-07-25 11:00:15.195387,0,0
4301,1042,food,5,5,1,1,0,0,control,2025-07-22 11:00:15.195387,2,1
3339,259,dance,21,13,0,0,0,0,control,2025-08-03 11:00:15.195387,0,0
5488,827,dance,57,40,0,0,0,0,variant,2025-08-03 11:00:15.195387,0,0
3515,372,gaming,44,34,1,0,0,0,variant,2025-08-03 11:00:15.195387,1,1
760,1726,gaming,20,13,1,1,0,0,control,2025-07-23 11:00:15.195387,2,1
9916,1831,gaming,25,14,1,0,0,0,variant,2025-08-03 11:00:15.195387,1,1
8622,987,gaming,43,33,0,0,0,0,control,2025-07-30 11:00:15.195387,0,0
6794,832,dance,54,42,1,0,0,0,variant,2025-07-29 11:00:15.195387,1,1
2460,969,fashion,49,28,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
5274,1789,music,31,21,0,0,0,0,control,2025-08-12 11:00:15.195387,0,0
1719,593,comedy,11,7,0,0,0,0,control,2025-08-01 11:00:15.195387,0,0
9458,60,dance,57,39,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
5424,105,food,32,23,1,1,0,0,variant,2025-07-26 11:00:15.195387,2,1
1309,1450,music,35,25,1,0,0,0,variant,2025-07-21 11:00:15.195387,1,1
1051,877,comedy,46,32,0,0,0,0,control,2025-07-23 11:00:15.195387,0,0
5480,1285,comedy,39,27,1,0,0,0,variant,2025-07-22 11:00:15.195387,1,1
2250,1791,gaming,37,28,1,1,0,0,variant,2025-08-06 11:00:15.195387,2,1
2810,1070,comedy,33,22,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
2922,644,food,48,28,1,0,1,0,variant,2025-08-08 11:00:15.195387,2,1
4677,1550,food,46,32,1,0,0,0,control,2025-07-14 11:00:15.195387,1,1
4042,1501,music,43,28,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
2418,267,gaming,28,21,1,0,0,0,control,2025-07-22 11:00:15.195387,1,1
533,956,dance,46,30,1,1,0,0,variant,2025-07-23 11:00:15.195387,2,1
9091,1558,dance,40,28,1,0,0,0,control,2025-07-17 11:00:15.195387,1,1
8168,1130,gaming,55,37,1,1,0,0,variant,2025-08-11 11:00:15.195387,2,1
1470,1541,fashion,57,41,1,0,0,0,control,2025-08-11 11:00:15.195387,1,1
9445,1717,gaming,21,15,1,0,0,0,variant,2025-07-27 11:00:15.195387,1,1
7293,1420,comedy,10,1,0,0,0,0,variant,2025-07-17 11:00:15.195387,0,0
8962,1173,fashion,37,25,1,0,0,0,control,2025-08-01 11:00:15.195387,1,1
9026,1871,comedy,60,37,0,0,0,0,variant,2025-07-15 11:00:15.195387,0,0
7143,280,music,57,41,0,0,0,0,variant,2025-08-12 11:00:15.195387,0,0
6001,525,gaming,52,39,1,0,0,0,variant,2025-08-09 11:00:15.195387,1,1
7082,864,dance,52,36,0,0,0,0,variant,2025-08-01 11:00:15.195387,0,0
4650,26,music,48,33,1,0,0,0,control,2025-07-29 11:00:15.195387,1,1
6932,552,dance,30,23,1,0,0,0,variant,2025-08-11 11:00:15.195387,1,1
3425,1306,fashion,48,31,0,0,0,0,variant,2025-08-06 11:00:15.195387,0,0
1092,1508,dance,11,7,1,0,0,0,variant,2025-08-08 11:00:15.195387,1,1
9389,1965,music,56,42,1,1,0,0,control,2025-08-06 11:00:15.195387,2,1
9853,798,dance,41,25,0,0,1,0,variant,2025-08-12 11:00:15.195387,1,1
7850,1088,gaming,20,13,1,0,0,0,control,2025-07-15 11:00:15.195387,1,1
4655,111,fashion,6,6,1,0,0,0,control,2025-07-27 11:00:15.195387,1,1
261,1865,food,52,39,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
5937,1112,gaming,27,19,1,0,0,0,variant,2025-08-09 11:00:15.195387,1,1
9378,1660,music,49,29,0,0,0,0,control,2025-07-31 11:00:15.195387,0,0
4371,422,dance,45,31,1,0,0,0,control,2025-08-10 11:00:15.195387,1,1
4302,1682,dance,43,29,0,0,0,0,control,2025-07-20 11:00:15.195387,0,0
7208,905,comedy,36,26,0,0,0,0,control,2025-07-22 11:00:15.195387,0,0
5820,726,sports,40,30,1,1,0,0,control,2025-07-31 11:00:15.195387,2,1
9059,1464,music,33,20,1,0,0,0,control,2025-07-16 11:00:15.195387,1,1
93,1152,food,12,11,1,0,0,0,control,2025-08-10 11:00:15.195387,1,1
5162,294,dance,47,29,1,0,0,0,variant,2025-07-15 11:00:15.195387,1,1
7633,1173,music,47,34,1,0,0,0,control,2025-07-22 11:00:15.195387,1,1
9544,1351,comedy,19,5,0,0,0,0,variant,2025-08-08 11:00:15.195387,0,0
6209,1164,music,18,18,1,1,0,1,variant,2025-08-10 11:00:15.195387,2,1
8557,804,gaming,58,38,1,0,0,0,variant,2025-08-08 11:00:15.195387,1,1
4917,1146,dance,10,10,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
3719,1547,comedy,55,38,1,0,0,0,variant,2025-07-28 11:00:15.195387,1,1
6126,384,gaming,17,15,0,0,0,0,control,2025-07-25 11:00:15.195387,0,0
1925,1987,sports,16,12,1,0,0,0,control,2025-07-23 11:00:15.195387,1,1
3096,283,sports,31,23,1,0,0,0,control,2025-08-08 11:00:15.195387,1,1
6684,764,music,38,34,1,0,0,0,control,2025-08-05 11:00:15.195387,1,1
5182,1471,dance,55,41,1,0,0,0,control,2025-07-25 11:00:15.195387,1,1
2539,967,sports,15,5,0,0,0,0,variant,2025-08-04 11:00:15.195387,0,0
9489,194,comedy,32,19,1,1,0,0,variant,2025-07-15 11:00:15.195387,2,1
2277,842,dance,11,8,1,0,0,0,variant,2025-08-05 11:00:15.195387,1,1
8195,1731,food,39,30,0,0,1,0,control,2025-07-27 11:00:15.195387,1,1
9946,1617,comedy,59,40,0,0,0,0,control,2025-07-28 11:00:15.195387,0,0
911,619,comedy,39,26,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
307,1020,comedy,24,19,1,0,0,0,control,2025-08-08 11:00:15.195387,1,1
6576,1857,fashion,15,8,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
4232,1954,food,25,13,1,0,0,0,variant,2025-07-29 11:00:15.195387,1,1
6029,1997,sports,6,4,1,0,0,0,control,2025-07-19 11:00:15.195387,1,1
6659,206,music,25,21,1,0,0,0,variant,2025-08-11 11:00:15.195387,1,1
6337,1745,sports,31,17,1,0,0,0,control,2025-07-22 11:00:15.195387,1,1
9631,639,sports,46,38,1,0,0,0,variant,2025-07-20 11:00:15.195387,1,1
873,1570,fashion,26,20,1,0,1,0,variant,2025-07-20 11:00:15.195387,2,1
1142,64,music,29,24,0,0,0,0,control,2025-07-18 11:00:15.195387,0,0
666,1041,gaming,40,30,1,1,0,0,control,2025-07-29 11:00:15.195387,2,1
